role,recipient_id,donor_id,seed,repeat,fold,recipient_role,donor_role
test,389,433,20263326,7,2,test,test
test,390,366,20263326,7,2,test,test
test,415,383,20263326,7,2,test,test
test,429,486,20263326,7,2,test,test
test,433,390,20263326,7,2,test,test
test,436,451,20263326,7,2,test,test
test,444,484,20263326,7,2,test,test
test,451,341,20263326,7,2,test,test
test,455,347,20263326,7,2,test,test
test,456,389,20263326,7,2,test,test
test,474,456,20263326,7,2,test,test
test,477,335,20263326,7,2,test,test
test,482,474,20263326,7,2,test,test
test,484,455,20263326,7,2,test,test
test,485,372,20263326,7,2,test,test
test,486,388,20263326,7,2,test,test
test,491,429,20263326,7,2,test,test
train,302,459,20263327,7,3,train,train
train,303,391,20263327,7,3,train,train
train,304,474,20263327,7,3,train,train
train,310,345,20263327,7,3,train,train
train,312,416,20263327,7,3,train,train
train,313,367,20263327,7,3,train,train
train,315,340,20263327,7,3,train,train
train,316,490,20263327,7,3,train,train
train,317,415,20263327,7,3,train,train
train,319,412,20263327,7,3,train,train
train,320,386,20263327,7,3,train,train
train,321,429,20263327,7,3,train,train
train,322,492,20263327,7,3,train,train
train,326,341,20263327,7,3,train,train
train,327,344,20263327,7,3,train,train
train,330,458,20263327,7,3,train,train
train,331,478,20263327,7,3,train,train
train,333,317,20263327,7,3,train,train
train,335,356,20263327,7,3,train,train
train,336,483,20263327,7,3,train,train
train,338,379,20263327,7,3,train,train
train,339,428,20263327,7,3,train,train
train,340,316,20263327,7,3,train,train
train,341,425,20263327,7,3,train,train
train,343,464,20263327,7,3,train,train
train,344,357,20263327,7,3,train,train
train,345,355,20263327,7,3,train,train
train,346,313,20263327,7,3,train,train
train,347,389,20263327,7,3,train,train
train,348,319,20263327,7,3,train,train
train,350,489,20263327,7,3,train,train
train,351,368,20263327,7,3,train,train
train,352,473,20263327,7,3,train,train
train,353,406,20263327,7,3,train,train
train,355,390,20263327,7,3,train,train
train,356,364,20263327,7,3,train,train
train,357,312,20263327,7,3,train,train
train,363,322,20263327,7,3,train,train
train,364,446,20263327,7,3,train,train
train,366,350,20263327,7,3,train,train
train,367,375,20263327,7,3,train,train
train,368,397,20263327,7,3,train,train
train,370,441,20263327,7,3,train,train
train,372,336,20263327,7,3,train,train
train,374,348,20263327,7,3,train,train
train,375,335,20263327,7,3,train,train
train,377,352,20263327,7,3,train,train
train,379,485,20263327,7,3,train,train
train,380,444,20263327,7,3,train,train
train,381,448,20263327,7,3,train,train
train,382,363,20263327,7,3,train,train
train,383,310,20263327,7,3,train,train
train,385,338,20263327,7,3,train,train
train,386,486,20263327,7,3,train,train
train,388,381,20263327,7,3,train,train
train,389,370,20263327,7,3,train,train
train,390,404,20263327,7,3,train,train
train,391,315,20263327,7,3,train,train
train,392,430,20263327,7,3,train,train
train,393,437,20263327,7,3,train,train
train,395,388,20263327,7,3,train,train
train,397,433,20263327,7,3,train,train
train,400,343,20263327,7,3,train,train
train,401,479,20263327,7,3,train,train
train,403,471,20263327,7,3,train,train
train,404,380,20263327,7,3,train,train
train,406,320,20263327,7,3,train,train
train,412,417,20263327,7,3,train,train
train,413,372,20263327,7,3,train,train
train,415,304,20263327,7,3,train,train
train,416,456,20263327,7,3,train,train
train,417,383,20263327,7,3,train,train
train,418,451,20263327,7,3,train,train
train,420,395,20263327,7,3,train,train
train,422,303,20263327,7,3,train,train
train,423,427,20263327,7,3,train,train
train,425,347,20263327,7,3,train,train
train,427,400,20263327,7,3,train,train
train,428,443,20263327,7,3,train,train
train,429,330,20263327,7,3,train,train
train,430,302,20263327,7,3,train,train
train,433,333,20263327,7,3,train,train
train,434,455,20263327,7,3,train,train
train,436,382,20263327,7,3,train,train
train,437,327,20263327,7,3,train,train
train,441,403,20263327,7,3,train,train
train,443,401,20263327,7,3,train,train
train,444,377,20263327,7,3,train,train
train,445,366,20263327,7,3,train,train
train,446,326,20263327,7,3,train,train
train,448,445,20263327,7,3,train,train
train,451,351,20263327,7,3,train,train
train,455,353,20263327,7,3,train,train
train,456,477,20263327,7,3,train,train
train,458,346,20263327,7,3,train,train
train,459,418,20263327,7,3,train,train
train,464,476,20263327,7,3,train,train
train,468,385,20263327,7,3,train,train
train,471,434,20263327,7,3,train,train
train,473,392,20263327,7,3,train,train
train,474,491,20263327,7,3,train,train
train,476,422,20263327,7,3,train,train
train,477,420,20263327,7,3,train,train
train,478,339,20263327,7,3,train,train
train,479,374,20263327,7,3,train,train
train,482,423,20263327,7,3,train,train
train,483,331,20263327,7,3,train,train
train,484,436,20263327,7,3,train,train
train,485,321,20263327,7,3,train,train
train,486,482,20263327,7,3,train,train
train,489,393,20263327,7,3,train,train
train,490,413,20263327,7,3,train,train
train,491,468,20263327,7,3,train,train
train,492,484,20263327,7,3,train,train
test,305,324,20263327,7,3,test,test
test,307,305,20263327,7,3,test,test
test,318,307,20263327,7,3,test,test
test,324,360,20263327,7,3,test,test
test,325,475,20263327,7,3,test,test
test,328,472,20263327,7,3,test,test
test,358,318,20263327,7,3,test,test
test,360,440,20263327,7,3,test,test
test,362,439,20263327,7,3,test,test
test,369,454,20263327,7,3,test,test
test,371,402,20263327,7,3,test,test
test,376,328,20263327,7,3,test,test
test,402,488,20263327,7,3,test,test
test,409,447,20263327,7,3,test,test
test,414,325,20263327,7,3,test,test
test,419,426,20263327,7,3,test,test
test,426,362,20263327,7,3,test,test
test,439,376,20263327,7,3,test,test
test,440,371,20263327,7,3,test,test
test,447,414,20263327,7,3,test,test
test,449,409,20263327,7,3,test,test
test,454,463,20263327,7,3,test,test
test,457,449,20263327,7,3,test,test
test,463,487,20263327,7,3,test,test
test,472,358,20263327,7,3,test,test
test,475,369,20263327,7,3,test,test
test,487,457,20263327,7,3,test,test
test,488,419,20263327,7,3,test,test
train,303,489,20263328,7,4,train,train
train,304,444,20263328,7,4,train,train
train,305,475,20263328,7,4,train,train
train,307,459,20263328,7,4,train,train
train,315,352,20263328,7,4,train,train
train,316,317,20263328,7,4,train,train
train,317,377,20263328,7,4,train,train
train,318,320,20263328,7,4,train,train
train,319,434,20263328,7,4,train,train
train,320,488,20263328,7,4,train,train
train,321,380,20263328,7,4,train,train
train,324,389,20263328,7,4,train,train
train,325,358,20263328,7,4,train,train
train,326,364,20263328,7,4,train,train
train,328,369,20263328,7,4,train,train
train,330,400,20263328,7,4,train,train
train,331,422,20263328,7,4,train,train
train,333,425,20263328,7,4,train,train
train,335,406,20263328,7,4,train,train
train,340,479,20263328,7,4,train,train
train,341,367,20263328,7,4,train,train
train,343,477,20263328,7,4,train,train
train,344,401,20263328,7,4,train,train
train,345,383,20263328,7,4,train,train
train,347,318,20263328,7,4,train,train
train,348,379,20263328,7,4,train,train
train,350,436,20263328,7,4,train,train
train,352,321,20263328,7,4,train,train
train,353,362,20263328,7,4,train,train
train,355,420,20263328,7,4,train,train
train,358,441,20263328,7,4,train,train
train,360,331,20263328,7,4,train,train
train,362,455,20263328,7,4,train,train
train,363,484,20263328,7,4,train,train
train,364,476,20263328,7,4,train,train
train,366,427,20263328,7,4,train,train
train,367,304,20263328,7,4,train,train
train,369,487,20263328,7,4,train,train
train,371,458,20263328,7,4,train,train
train,372,371,20263328,7,4,train,train
train,374,473,20263328,7,4,train,train
train,376,355,20263328,7,4,train,train
train,377,445,20263328,7,4,train,train
train,379,449,20263328,7,4,train,train
train,380,343,20263328,7,4,train,train
train,381,333,20263328,7,4,train,train
train,382,341,20263328,7,4,train,train
train,383,437,20263328,7,4,train,train
train,386,447,20263328,7,4,train,train
train,388,464,20263328,7,4,train,train
train,389,335,20263328,7,4,train,train
train,390,328,20263328,7,4,train,train
train,391,446,20263328,7,4,train,train
train,395,397,20263328,7,4,train,train
train,397,345,20263328,7,4,train,train
train,400,482,20263328,7,4,train,train
train,401,443,20263328,7,4,train,train
train,402,386,20263328,7,4,train,train
train,404,390,20263328,7,4,train,train
train,406,305,20263328,7,4,train,train
train,409,457,20263328,7,4,train,train
train,412,414,20263328,7,4,train,train
train,414,360,20263328,7,4,train,train
train,415,478,20263328,7,4,train,train
train,416,376,20263328,7,4,train,train
train,419,388,20263328,7,4,train,train
train,420,490,20263328,7,4,train,train
train,422,391,20263328,7,4,train,train
train,423,363,20263328,7,4,train,train
train,425,451,20263328,7,4,train,train
train,426,350,20263328,7,4,train,train
train,427,353,20263328,7,4,train,train
train,429,454,20263328,7,4,train,train
train,433,429,20263328,7,4,train,train
train,434,307,20263328,7,4,train,train
train,436,381,20263328,7,4,train,train
train,437,372,20263328,7,4,train,train
train,439,474,20263328,7,4,train,train
train,440,404,20263328,7,4,train,train
train,441,448,20263328,7,4,train,train
train,443,319,20263328,7,4,train,train
train,444,423,20263328,7,4,train,train
train,445,324,20263328,7,4,train,train
train,446,416,20263328,7,4,train,train
train,447,456,20263328,7,4,train,train
train,448,440,20263328,7,4,train,train
train,449,330,20263328,7,4,train,train
train,451,326,20263328,7,4,train,train
train,454,344,20263328,7,4,train,train
train,455,412,20263328,7,4,train,train
train,456,485,20263328,7,4,train,train
train,457,303,20263328,7,4,train,train
train,458,439,20263328,7,4,train,train
train,459,402,20263328,7,4,train,train
train,463,491,20263328,7,4,train,train
train,464,348,20263328,7,4,train,train
train,468,463,20263328,7,4,train,train
train,472,347,20263328,7,4,train,train
train,473,426,20263328,7,4,train,train
train,474,374,20263328,7,4,train,train
train,475,316,20263328,7,4,train,train
train,476,419,20263328,7,4,train,train
train,477,382,20263328,7,4,train,train
train,478,340,20263328,7,4,train,train
train,479,366,20263328,7,4,train,train
train,482,325,20263328,7,4,train,train
train,484,409,20263328,7,4,train,train
train,485,315,20263328,7,4,train,train
train,486,468,20263328,7,4,train,train
train,487,433,20263328,7,4,train,train
train,488,486,20263328,7,4,train,train
train,489,472,20263328,7,4,train,train
train,490,415,20263328,7,4,train,train
train,491,395,20263328,7,4,train,train
test,302,392,20263328,7,4,test,test
test,310,418,20263328,7,4,test,test
test,312,428,20263328,7,4,test,test
test,313,471,20263328,7,4,test,test
test,322,393,20263328,7,4,test,test
test,327,336,20263328,7,4,test,test
test,336,375,20263328,7,4,test,test
test,338,492,20263328,7,4,test,test
test,339,312,20263328,7,4,test,test
test,346,310,20263328,7,4,test,test
test,351,357,20263328,7,4,test,test
test,356,370,20263328,7,4,test,test
test,357,413,20263328,7,4,test,test
test,368,417,20263328,7,4,test,test
test,370,356,20263328,7,4,test,test
test,375,302,20263328,7,4,test,test
test,385,346,20263328,7,4,test,test
test,392,385,20263328,7,4,test,test
test,393,338,20263328,7,4,test,test
test,403,483,20263328,7,4,test,test
test,413,368,20263328,7,4,test,test
test,417,351,20263328,7,4,test,test
test,418,327,20263328,7,4,test,test
test,428,313,20263328,7,4,test,test
test,430,403,20263328,7,4,test,test
test,471,322,20263328,7,4,test,test
test,483,339,20263328,7,4,test,test
test,492,430,20263328,7,4,test,test
train,302,362,20263329,7,5,train,train
train,305,439,20263329,7,5,train,train
train,307,341,20263329,7,5,train,train
train,310,491,20263329,7,5,train,train
train,312,428,20263329,7,5,train,train
train,313,476,20263329,7,5,train,train
train,315,451,20263329,7,5,train,train
train,317,444,20263329,7,5,train,train
train,318,353,20263329,7,5,train,train
train,319,436,20263329,7,5,train,train
train,321,430,20263329,7,5,train,train
train,322,414,20263329,7,5,train,train
train,324,380,20263329,7,5,train,train
train,325,358,20263329,7,5,train,train
train,327,429,20263329,7,5,train,train
train,328,412,20263329,7,5,train,train
train,331,335,20263329,7,5,train,train
train,333,425,20263329,7,5,train,train
train,335,356,20263329,7,5,train,train
train,336,351,20263329,7,5,train,train
train,338,447,20263329,7,5,train,train
train,339,357,20263329,7,5,train,train
train,340,327,20263329,7,5,train,train
train,341,415,20263329,7,5,train,train
train,345,441,20263329,7,5,train,train
train,346,482,20263329,7,5,train,train
train,347,374,20263329,7,5,train,train
train,350,347,20263329,7,5,train,train
train,351,455,20263329,7,5,train,train
train,352,338,20263329,7,5,train,train
train,353,305,20263329,7,5,train,train
train,356,449,20263329,7,5,train,train
train,357,490,20263329,7,5,train,train
train,358,488,20263329,7,5,train,train
train,360,321,20263329,7,5,train,train
train,362,331,20263329,7,5,train,train
train,364,487,20263329,7,5,train,train
train,366,456,20263329,7,5,train,train
train,367,369,20263329,7,5,train,train
train,368,333,20263329,7,5,train,train
train,369,318,20263329,7,5,train,train
train,370,474,20263329,7,5,train,train
train,371,416,20263329,7,5,train,train
train,372,400,20263329,7,5,train,train
train,374,367,20263329,7,5,train,train
train,375,317,20263329,7,5,train,train
train,376,366,20263329,7,5,train,train
train,380,307,20263329,7,5,train,train
train,383,445,20263329,7,5,train,train
train,385,336,20263329,7,5,train,train
train,386,486,20263329,7,5,train,train
train,388,375,20263329,7,5,train,train
train,389,319,20263329,7,5,train,train
train,390,376,20263329,7,5,train,train
train,391,454,20263329,7,5,train,train
train,392,463,20263329,7,5,train,train
train,393,324,20263329,7,5,train,train
train,400,345,20263329,7,5,train,train
train,401,360,20263329,7,5,train,train
train,402,383,20263329,7,5,train,train
train,403,346,20263329,7,5,train,train
train,409,386,20263329,7,5,train,train
train,412,389,20263329,7,5,train,train
train,413,419,20263329,7,5,train,train
train,414,392,20263329,7,5,train,train
train,415,457,20263329,7,5,train,train
train,416,434,20263329,7,5,train,train
train,417,388,20263329,7,5,train,train
train,418,352,20263329,7,5,train,train
train,419,339,20263329,7,5,train,train
train,422,471,20263329,7,5,train,train
train,425,403,20263329,7,5,train,train
train,426,370,20263329,7,5,train,train
train,427,492,20263329,7,5,train,train
train,428,413,20263329,7,5,train,train
train,429,315,20263329,7,5,train,train
train,430,390,20263329,7,5,train,train
train,433,313,20263329,7,5,train,train
train,434,422,20263329,7,5,train,train
train,436,401,20263329,7,5,train,train
train,437,409,20263329,7,5,train,train
train,439,437,20263329,7,5,train,train
train,440,393,20263329,7,5,train,train
train,441,475,20263329,7,5,train,train
train,443,325,20263329,7,5,train,train
train,444,489,20263329,7,5,train,train
train,445,443,20263329,7,5,train,train
train,446,385,20263329,7,5,train,train
train,447,484,20263329,7,5,train,train
train,449,433,20263329,7,5,train,train
train,451,472,20263329,7,5,train,train
train,454,418,20263329,7,5,train,train
train,455,446,20263329,7,5,train,train
train,456,402,20263329,7,5,train,train
train,457,417,20263329,7,5,train,train
train,463,477,20263329,7,5,train,train
