blind_id,line_number,participant_text_line
B019,230,were either like leaving <lea> were most of them were leaving and going other places in the world
B019,231,and then uh the one other person who i was close to was living with someone who i did not get along with at all so it was like this situation where i didn't
B019,232,i was either gonna live with people who i wasn't as close with or craigslist or or move home and i i think
B019,233,it was a tough decision to to leave i i had <ha> in fact it was so tough that the only way i could do it i had to justify it by saying that i would be moving back
B019,234,to new york within like a month or two
B019,235,uh which wasn't which didn't end up happening but that was the only way that i could
B019,236,leave new york
B019,237,it was how hard was that
B019,238,or how hard is
B019,239,how hard was that
B019,240,um
B019,241,it was hard
B019,242,<laughter> um
B019,243,it was it was yeah it was it was just a very like
B019,244,isolating isolating <is>
B019,245,'cause also like i'd fallen <fa> like previously to that time i had fallen in love with one of my like closest another one of my close very close friends
B019,246,and uh
B019,247,that had kind of gone extremely
B019,248,badly
B019,249,and so i wasn't on speaking terms with her and i couldn't like that whole
B019,250,everyone on my list of friends who was like more <mo> closer to xxx her it was wasn't quite like her or me type thing but that that was the way that i kind of
B019,251,saw it at the time so i didn't like
B019,252,you know just being socially isolated etcetera
B019,253,yeah
B019,254,well recently it's been awful
B019,255,um
B019,256,i uh
B019,257,i like two so the last last night i slept for like ten and a half hours
B019,258,um which seems to be the length of time that i have to sleep in order to have really vivid dreams
B019,259,but previous to that night
B019,260,so last not last night but the night before last and the night before that i got four hours and two hours of sleep
B019,261,um because i was working on set and i would get back
B019,262,and either and i just like couldn't fall asleep for whatever reason it's um
B019,263,too much riled up energy or something i i don't know
B019,264,tired uh
B019,265,very
B019,266,not immediately i guess initially upon waking up like i really enjoy being up in the early morning
B019,267,and um i also stopped drinking caffeine like i i've had like a little bit of coffee the last two days but before the last two days i hadn't had any coffee in like three and a half weeks so
B019,268,um
B019,269,i guess
B019,270,with with caffeine in my system i'm ready to i'm ready to go
B019,271,um without caffeine it's
B019,272,i'm just i'm just quieter i guess
B019,273,more introverted
B019,274,since
B019,275,like lately as in when
B019,276,um
B019,277,change in my thoughts yeah i mean i guess when having just moved here there was a period of time like
B019,278,eh at the beginning where the
B019,279,the sheer difficulty of finding a job and finding people to xxx 'cause i moved here 'cause i have a group of friends here or couple of friends but i don't have like a a large number of friends
B019,280,and the the push to
B019,281,to get out there and meet people and find a job and that sort of pressure was pretty um
B019,282,overwhelming at first and i think that i'm slowly like
B019,283,coming to terms with that um
B019,284,and moving you know moving past it i i but not necessarily <nece> you know like it's still it's still there the pressure's there but i'm just
B019,285,you know
B019,286,you you know <sigh> you know <sigh>
B019,287,no i just
B019,288,nope
B019,289,the last time i felt really happy
B019,290,might have to reach back
B019,291,um
B019,292,i think the last time i felt really happy
B019,293,was uh during the writing process of so last year i shot a movie
B019,294,um co-wrote co-directed co-produced
B019,295,um
B019,296,and that was kinda like that it still consumes my life but um but i i i think during the
B019,297,writing stages of that movie in which we would bunker <bunk> like get up
B019,298,eat breakfast
B019,299,bunker down work really hard put stuff up on the thing just like pure creative
B019,300,full <fu> energy um between <betw> between me and the person writing it and
B019,301,and there's like probably like a xxx a day that i remember where it's just i remember going to bed and i was just so thrilled to be working on what i was working on and and and working with the person i was working with and like
B019,302,just like
B019,303,i felt like it yeah i guess that was the
B019,304,the last time that was that was like
B019,305,eh more than a year ago though but i guess it's hard to hard to think that i haven't been really truly happy since then but when you're making a movie like
B019,306,you don't you can't allow yourself to be happy really <real> especially if you're doing it you know basically by yourself with <wi> with like xxx like can't
B019,307,it's too much else to do so
B019,308,i would say that i'm very
B019,309,accepting <acce> like
B019,310,accepting of other people
B019,311,and always eh i'm very empathic <em> empathic <em> empathic um
B019,312,and
B019,313,open <o> open <ope> like
B019,314,excited about new ideas and open to new ideas and
B019,315,yeah um
B019,316,hmm
B019,317,um
B019,318,i guess i wish i was less uh
B019,319,uh
B019,320,less ruled by fear more fearless <f> more fearless in my
B019,321,you know
B019,322,everyday interactions and in my like
B019,323,um
B019,324,you know
B019,325,zest for for living
B019,326,um <sigh> yeah i xxx
B019,327,i other things i would change about myself i'd
B019,328,i would
B019,329,i don't know <laughter>
B019,330,hmm
B019,331,really badly about myself
B019,332,um
B019,333,<sigh>
B019,334,i think there are numerous <nu> numerous instances in my childhood in which my like
B019,335,uh
B019,336,like every single time there was an issue at school or some sort of um
B019,337,some sort of uh
B019,338,conflict with a teacher or anything my parents were always
