representation,repeat,outer_fold,subset,inner_fold,alpha,mean_inner_mse,selected
mpnet,5,3,R+D,5,100.0,0.22169189440806505,True
mpnet,5,3,P+Q+R,1,0.01,0.691792307665842,False
mpnet,5,3,P+Q+R,2,0.1,0.5722998442405222,False
mpnet,5,3,P+Q+R,3,1.0,0.5167363393740614,False
mpnet,5,3,P+Q+R,4,10.0,0.3563314435022608,False
mpnet,5,3,P+Q+R,5,100.0,0.2648625357768352,True
mpnet,5,3,P+Q+D,1,0.01,0.2538517909670543,False
mpnet,5,3,P+Q+D,2,0.1,0.2528662100140203,False
mpnet,5,3,P+Q+D,3,1.0,0.24590954887106045,False
mpnet,5,3,P+Q+D,4,10.0,0.22561113961875587,False
mpnet,5,3,P+Q+D,5,100.0,0.20320058758245604,True
mpnet,5,3,P+R+D,1,0.01,1.0982440788897987,False
mpnet,5,3,P+R+D,2,0.1,0.5693527035488121,False
mpnet,5,3,P+R+D,3,1.0,0.42042268320019144,False
mpnet,5,3,P+R+D,4,10.0,0.3076257809197187,False
mpnet,5,3,P+R+D,5,100.0,0.2203011164406767,True
mpnet,5,3,Q+R+D,1,0.01,0.9708768741943231,False
mpnet,5,3,Q+R+D,2,0.1,0.6821467028603866,False
mpnet,5,3,Q+R+D,3,1.0,0.4137399223454851,False
mpnet,5,3,Q+R+D,4,10.0,0.29359551642064513,False
mpnet,5,3,Q+R+D,5,100.0,0.2065408851253129,True
mpnet,5,3,P+Q+R+D,1,0.01,1.032406570394283,False
mpnet,5,3,P+Q+R+D,2,0.1,0.6835523913706719,False
mpnet,5,3,P+Q+R+D,3,1.0,0.45210827717188745,False
mpnet,5,3,P+Q+R+D,4,10.0,0.33905852401713726,False
mpnet,5,3,P+Q+R+D,5,100.0,0.2207232169074914,True
mpnet,5,4,P,1,0.01,0.010003234539501485,False
mpnet,5,4,P,2,0.1,0.010003106974691013,False
mpnet,5,4,P,3,1.0,0.010002017156488721,True
mpnet,5,4,P,4,10.0,0.01000578114871749,False
mpnet,5,4,P,5,100.0,0.01030552432576286,False
mpnet,5,4,Q,1,0.01,0.009406574469273826,False
mpnet,5,4,Q,2,0.1,0.009374178650201853,False
mpnet,5,4,Q,3,1.0,0.009175366356931629,False
mpnet,5,4,Q,4,10.0,0.009065961338856158,True
mpnet,5,4,Q,5,100.0,0.009623743378411842,False
mpnet,5,4,R,1,0.01,0.032231237298642725,False
mpnet,5,4,R,2,0.1,0.028722644043002288,False
mpnet,5,4,R,3,1.0,0.019717328337335777,False
mpnet,5,4,R,4,10.0,0.013780563242415137,False
mpnet,5,4,R,5,100.0,0.009058887369984078,True
mpnet,5,4,D,1,0.01,0.012218857401455343,False
mpnet,5,4,D,2,0.1,0.012211582496350973,False
mpnet,5,4,D,3,1.0,0.012141240993924394,False
mpnet,5,4,D,4,10.0,0.011615813267599953,False
mpnet,5,4,D,5,100.0,0.010476952824472715,True
mpnet,5,4,P+Q,1,0.01,0.009566580138942788,False
mpnet,5,4,P+Q,2,0.1,0.009418203335089243,False
mpnet,5,4,P+Q,3,1.0,0.009109205917089072,False
mpnet,5,4,P+Q,4,10.0,0.008805857140970066,True
mpnet,5,4,P+Q,5,100.0,0.00911843398445482,False
mpnet,5,4,P+R,1,0.01,0.020922092977712997,False
mpnet,5,4,P+R,2,0.1,0.02036798553240105,False
mpnet,5,4,P+R,3,1.0,0.018196147043368714,False
mpnet,5,4,P+R,4,10.0,0.014532424542489769,False
mpnet,5,4,P+R,5,100.0,0.009951537702760763,True
mpnet,5,4,P+D,1,0.01,0.010034860365263179,False
mpnet,5,4,P+D,2,0.1,0.010033470241309921,False
mpnet,5,4,P+D,3,1.0,0.010020080666117504,False
mpnet,5,4,P+D,4,10.0,0.009924683263670594,False
mpnet,5,4,P+D,5,100.0,0.009908337738253956,True
mpnet,5,4,Q+R,1,0.01,0.04351682503569479,False
mpnet,5,4,Q+R,2,0.1,0.02923427229625583,False
mpnet,5,4,Q+R,3,1.0,0.019518528880240558,False
mpnet,5,4,Q+R,4,10.0,0.013531300060554455,False
mpnet,5,4,Q+R,5,100.0,0.00867472709926432,True
mpnet,5,4,Q+D,1,0.01,0.013817406336103647,False
mpnet,5,4,Q+D,2,0.1,0.01303990567110646,False
mpnet,5,4,Q+D,3,1.0,0.01131408468649015,False
mpnet,5,4,Q+D,4,10.0,0.010400609093756261,False
mpnet,5,4,Q+D,5,100.0,0.009830037413329806,True
mpnet,5,4,R+D,1,0.01,0.041323915928330394,False
mpnet,5,4,R+D,2,0.1,0.03504435645763395,False
mpnet,5,4,R+D,3,1.0,0.026411411648399764,False
mpnet,5,4,R+D,4,10.0,0.01615870049181457,False
mpnet,5,4,R+D,5,100.0,0.009301950595867125,True
mpnet,5,4,P+Q+R,1,0.01,0.05872764456533183,False
mpnet,5,4,P+Q+R,2,0.1,0.027285372549091663,False
mpnet,5,4,P+Q+R,3,1.0,0.018401678580024852,False
mpnet,5,4,P+Q+R,4,10.0,0.013443324847081698,False
mpnet,5,4,P+Q+R,5,100.0,0.00890340994462217,True
mpnet,5,4,P+Q+D,1,0.01,0.01315597740814474,False
mpnet,5,4,P+Q+D,2,0.1,0.013089683582240582,False
mpnet,5,4,P+Q+D,3,1.0,0.012563917824104551,False
mpnet,5,4,P+Q+D,4,10.0,0.010564687780176961,False
mpnet,5,4,P+Q+D,5,100.0,0.008793119755152805,True
mpnet,5,4,P+R+D,1,0.01,0.060142436678949696,False
mpnet,5,4,P+R+D,2,0.1,0.04410152521122183,False
mpnet,5,4,P+R+D,3,1.0,0.02839388673076192,False
mpnet,5,4,P+R+D,4,10.0,0.016953889598427693,False
mpnet,5,4,P+R+D,5,100.0,0.009717849655601254,True
mpnet,5,4,Q+R+D,1,0.01,0.11279785090790667,False
mpnet,5,4,Q+R+D,2,0.1,0.05560497529677038,False
mpnet,5,4,Q+R+D,3,1.0,0.03010544311764682,False
mpnet,5,4,Q+R+D,4,10.0,0.015879988221505898,False
mpnet,5,4,Q+R+D,5,100.0,0.009447165666408897,True
mpnet,5,4,P+Q+R+D,1,0.01,0.060225012547447054,False
mpnet,5,4,P+Q+R+D,2,0.1,0.046825480102204,False
mpnet,5,4,P+Q+R+D,3,1.0,0.030838508007081756,False
mpnet,5,4,P+Q+R+D,4,10.0,0.01722192675172127,False
mpnet,5,4,P+Q+R+D,5,100.0,0.010703390667718374,True
mpnet,5,5,P,1,0.01,0.33234979590065333,False
mpnet,5,5,P,2,0.1,0.33232291381897305,False
mpnet,5,5,P,3,1.0,0.33205944688525385,False
mpnet,5,5,P,4,10.0,0.3298782372755493,False
mpnet,5,5,P,5,100.0,0.3235081563661369,True
mpnet,5,5,Q,1,0.01,0.3190266290364751,False
mpnet,5,5,Q,2,0.1,0.3203371529890522,False
mpnet,5,5,Q,3,1.0,0.3313182477176784,False
mpnet,5,5,Q,4,10.0,0.3317956112755132,False
mpnet,5,5,Q,5,100.0,0.31425261996697695,True
mpnet,5,5,R,1,0.01,0.5629041698969263,False
mpnet,5,5,R,2,0.1,0.5164160915997954,False
mpnet,5,5,R,3,1.0,0.44596001339249797,False
mpnet,5,5,R,4,10.0,0.38934751892371616,False
mpnet,5,5,R,5,100.0,0.3067602575193645,True
mpnet,5,5,D,1,0.01,0.3844432771018189,False
mpnet,5,5,D,2,0.1,0.38407564262138877,False
mpnet,5,5,D,3,1.0,0.38055273281490615,False
mpnet,5,5,D,4,10.0,0.35622579155942685,False
mpnet,5,5,D,5,100.0,0.3181648996625585,True
mpnet,5,5,P+Q,1,0.01,0.33022788086671057,False
mpnet,5,5,P+Q,2,0.1,0.3310621207019933,False
mpnet,5,5,P+Q,3,1.0,0.33884874965924633,False
mpnet,5,5,P+Q,4,10.0,0.33569413629461975,False
mpnet,5,5,P+Q,5,100.0,0.3209698737235563,True
mpnet,5,5,P+R,1,0.01,0.6138546752935272,False
mpnet,5,5,P+R,2,0.1,0.5994361414554499,False
mpnet,5,5,P+R,3,1.0,0.5252981668593163,False
mpnet,5,5,P+R,4,10.0,0.4217400186518215,False
mpnet,5,5,P+R,5,100.0,0.31674960035375876,True
mpnet,5,5,P+D,1,0.01,0.3917399576401333,False
mpnet,5,5,P+D,2,0.1,0.391290509183368,False
mpnet,5,5,P+D,3,1.0,0.38696015956347857,False
mpnet,5,5,P+D,4,10.0,0.3557839375672694,False
mpnet,5,5,P+D,5,100.0,0.30263275671009116,True
mpnet,5,5,Q+R,1,0.01,0.9242323308014004,False
mpnet,5,5,Q+R,2,0.1,0.7157733624209218,False
mpnet,5,5,Q+R,3,1.0,0.526332245310909,False
mpnet,5,5,Q+R,4,10.0,0.4208009492010767,False
mpnet,5,5,Q+R,5,100.0,0.3090685362203904,True
mpnet,5,5,Q+D,1,0.01,0.30701999561243787,False
mpnet,5,5,Q+D,2,0.1,0.30785251727364993,False
mpnet,5,5,Q+D,3,1.0,0.31570710434982646,False
mpnet,5,5,Q+D,4,10.0,0.3087512756930247,False
mpnet,5,5,Q+D,5,100.0,0.2915055923865399,True
mpnet,5,5,R+D,1,0.01,1.3201267044244414,False
mpnet,5,5,R+D,2,0.1,1.1590951145008568,False
mpnet,5,5,R+D,3,1.0,0.7561656331075878,False
mpnet,5,5,R+D,4,10.0,0.47575755653948976,False
mpnet,5,5,R+D,5,100.0,0.3166174385691472,True
mpnet,5,5,P+Q+R,1,0.01,65.54350362765503,False
mpnet,5,5,P+Q+R,2,0.1,58.46316419788866,False
mpnet,5,5,P+Q+R,3,1.0,43.08537437077397,False
mpnet,5,5,P+Q+R,4,10.0,20.997651873478627,False
mpnet,5,5,P+Q+R,5,100.0,2.6151250506191723,True
mpnet,5,5,P+Q+D,1,0.01,0.3761088369533094,False
mpnet,5,5,P+Q+D,2,0.1,0.37212475348628465,False
mpnet,5,5,P+Q+D,3,1.0,0.3660603365134812,False
mpnet,5,5,P+Q+D,4,10.0,0.35221566229667617,False
mpnet,5,5,P+Q+D,5,100.0,0.31688981899725954,True
mpnet,5,5,P+R+D,1,0.01,1.3011104385757013,False
mpnet,5,5,P+R+D,2,0.1,1.0022096289675793,False
mpnet,5,5,P+R+D,3,1.0,0.7309512930290714,False
mpnet,5,5,P+R+D,4,10.0,0.5190681350402084,False
mpnet,5,5,P+R+D,5,100.0,0.347042757513988,True
mpnet,5,5,Q+R+D,1,0.01,4.159278004220829,False
mpnet,5,5,Q+R+D,2,0.1,1.3533867515976377,False
mpnet,5,5,Q+R+D,3,1.0,0.8052435158849782,False
mpnet,5,5,Q+R+D,4,10.0,0.5068892830651149,False
mpnet,5,5,Q+R+D,5,100.0,0.34162995803871765,True
mpnet,5,5,P+Q+R+D,1,0.01,2.081194986172758,False
mpnet,5,5,P+Q+R+D,2,0.1,1.5459090925467145,False
mpnet,5,5,P+Q+R+D,3,1.0,0.8251236711266076,False
mpnet,5,5,P+Q+R+D,4,10.0,0.4758137214833655,False
mpnet,5,5,P+Q+R+D,5,100.0,0.3510846668603033,True
mpnet,6,1,P,1,0.01,0.0002885273771635379,False
mpnet,6,1,P,2,0.1,0.0002885184426804826,False
mpnet,6,1,P,3,1.0,0.00028843081877852334,False
mpnet,6,1,P,4,10.0,0.00028770059260795246,False
mpnet,6,1,P,5,100.0,0.00028544558355901535,True
mpnet,6,1,Q,1,0.01,0.00029795288432078135,False
mpnet,6,1,Q,2,0.1,0.0002891264973686344,False
mpnet,6,1,Q,3,1.0,0.0002662230209221107,False
mpnet,6,1,Q,4,10.0,0.000257179685619463,True
mpnet,6,1,Q,5,100.0,0.00026098151491166954,False
mpnet,6,1,R,1,0.01,0.0004929404223702702,False
mpnet,6,1,R,2,0.1,0.0004810240047728408,False
mpnet,6,1,R,3,1.0,0.00044495272787076716,False
mpnet,6,1,R,4,10.0,0.00038118686547964535,False
mpnet,6,1,R,5,100.0,0.00029144815815161055,True
mpnet,6,1,D,1,0.01,0.0003172210742155586,False
mpnet,6,1,D,2,0.1,0.000317076918380228,False
mpnet,6,1,D,3,1.0,0.0003156780075594995,False
mpnet,6,1,D,4,10.0,0.0003049945404054468,False
mpnet,6,1,D,5,100.0,0.0002826095775301715,True
mpnet,6,1,P+Q,1,0.01,0.0003623746246788713,False
mpnet,6,1,P+Q,2,0.1,0.0003470770577881836,False
mpnet,6,1,P+Q,3,1.0,0.0003005050388250117,False
mpnet,6,1,P+Q,4,10.0,0.00027414616204667714,False
mpnet,6,1,P+Q,5,100.0,0.00026509904423935196,True
mpnet,6,1,P+R,1,0.01,0.0007603731936272331,False
mpnet,6,1,P+R,2,0.1,0.0005862652540503335,False
mpnet,6,1,P+R,3,1.0,0.00045891227197140597,False
mpnet,6,1,P+R,4,10.0,0.00039439041904090565,False
mpnet,6,1,P+R,5,100.0,0.0002913178478754458,True
mpnet,6,1,P+D,1,0.01,0.00031290510935079495,False
mpnet,6,1,P+D,2,0.1,0.0003127087138734947,False
mpnet,6,1,P+D,3,1.0,0.0003108336082415513,False
mpnet,6,1,P+D,4,10.0,0.00029818471182732723,False
mpnet,6,1,P+D,5,100.0,0.000281508669812145,True
mpnet,6,1,Q+R,1,0.01,0.0011715383179045891,False
mpnet,6,1,Q+R,2,0.1,0.0009411736694231523,False
mpnet,6,1,Q+R,3,1.0,0.0007229552612499487,False
mpnet,6,1,Q+R,4,10.0,0.00046660368599845954,False
mpnet,6,1,Q+R,5,100.0,0.0003197794716581334,True
mpnet,6,1,Q+D,1,0.01,0.0004965743103310698,False
mpnet,6,1,Q+D,2,0.1,0.0004950855379424762,False
mpnet,6,1,Q+D,3,1.0,0.00047998090786785763,False
mpnet,6,1,Q+D,4,10.0,0.000401139754383812,False
mpnet,6,1,Q+D,5,100.0,0.0002803116502744861,True
mpnet,6,1,R+D,1,0.01,0.0016938124359738448,False
mpnet,6,1,R+D,2,0.1,0.0012200148159217928,False
mpnet,6,1,R+D,3,1.0,0.0007424365108194699,False
mpnet,6,1,R+D,4,10.0,0.00047200956017701725,False
mpnet,6,1,R+D,5,100.0,0.00029959793733118324,True
mpnet,6,1,P+Q+R,1,0.01,0.25006357732811996,False
mpnet,6,1,P+Q+R,2,0.1,0.12023131437624716,False
mpnet,6,1,P+Q+R,3,1.0,0.015427919740297997,False
mpnet,6,1,P+Q+R,4,10.0,0.0037160825707099206,False
mpnet,6,1,P+Q+R,5,100.0,0.0030221369982878876,True
mpnet,6,1,P+Q+D,1,0.01,0.0003706658009478532,False
mpnet,6,1,P+Q+D,2,0.1,0.000354144401554475,False
mpnet,6,1,P+Q+D,3,1.0,0.00031304916809330564,False
mpnet,6,1,P+Q+D,4,10.0,0.0002848915047342288,False
mpnet,6,1,P+Q+D,5,100.0,0.00027437415864242377,True
mpnet,6,1,P+R+D,1,0.01,0.001744726283995227,False
mpnet,6,1,P+R+D,2,0.1,0.0012967312967285367,False
mpnet,6,1,P+R+D,3,1.0,0.0008410157506165604,False
mpnet,6,1,P+R+D,4,10.0,0.0005226223829627646,False
mpnet,6,1,P+R+D,5,100.0,0.00031460400327121106,True
mpnet,6,1,Q+R+D,1,0.01,0.0032191793793750778,False
mpnet,6,1,Q+R+D,2,0.1,0.0018253740291273377,False
mpnet,6,1,Q+R+D,3,1.0,0.0008746224819554,False
mpnet,6,1,Q+R+D,4,10.0,0.0004964598956780567,False
mpnet,6,1,Q+R+D,5,100.0,0.0003075020455177781,True
mpnet,6,1,P+Q+R+D,1,0.01,0.00723988923765193,False
mpnet,6,1,P+Q+R+D,2,0.1,0.002608932581634934,False
mpnet,6,1,P+Q+R+D,3,1.0,0.0010975260109271133,False
mpnet,6,1,P+Q+R+D,4,10.0,0.000562834112175036,False
mpnet,6,1,P+Q+R+D,5,100.0,0.00032251489355052907,True
mpnet,6,2,P,1,0.01,1.0295851578654276e-05,True
mpnet,6,2,P,2,0.1,1.029609427552338e-05,False
mpnet,6,2,P,3,1.0,1.0298681067295404e-05,False
mpnet,6,2,P,4,10.0,1.0336659415884756e-05,False
mpnet,6,2,P,5,100.0,1.081869012459567e-05,False
mpnet,6,2,Q,1,0.01,8.841513208655991e-06,True
mpnet,6,2,Q,2,0.1,8.970877379754946e-06,False
mpnet,6,2,Q,3,1.0,9.605412195321189e-06,False
mpnet,6,2,Q,4,10.0,9.730794636792919e-06,False
mpnet,6,2,Q,5,100.0,9.570643555407198e-06,False
mpnet,6,2,R,1,0.01,1.2524190991013348e-05,False
mpnet,6,2,R,2,0.1,1.1818797389385616e-05,False
mpnet,6,2,R,3,1.0,1.070684270162576e-05,False
mpnet,6,2,R,4,10.0,9.276940130988211e-06,False
mpnet,6,2,R,5,100.0,7.602685574027597e-06,True
mpnet,6,2,D,1,0.01,1.2250969872940397e-05,False
mpnet,6,2,D,2,0.1,1.2243699206310787e-05,False
mpnet,6,2,D,3,1.0,1.217363464269156e-05,False
mpnet,6,2,D,4,10.0,1.1665221502381415e-05,False
mpnet,6,2,D,5,100.0,1.0737679944748248e-05,True
mpnet,6,2,P+Q,1,0.01,8.236608151900672e-06,False
mpnet,6,2,P+Q,2,0.1,8.216666421185765e-06,False
mpnet,6,2,P+Q,3,1.0,8.096200986910945e-06,True
mpnet,6,2,P+Q,4,10.0,8.138176281018842e-06,False
mpnet,6,2,P+Q,5,100.0,9.085557842178368e-06,False
mpnet,6,2,P+R,1,0.01,4.0840473788690784e-05,False
mpnet,6,2,P+R,2,0.1,2.9337919990714344e-05,False
mpnet,6,2,P+R,3,1.0,1.3560968516738779e-05,False
mpnet,6,2,P+R,4,10.0,9.771096270243783e-06,False
mpnet,6,2,P+R,5,100.0,7.749241751100007e-06,True
mpnet,6,2,P+D,1,0.01,1.1421256875016283e-05,False
mpnet,6,2,P+D,2,0.1,1.1415784653969623e-05,False
mpnet,6,2,P+D,3,1.0,1.1363058406201982e-05,False
mpnet,6,2,P+D,4,10.0,1.0981502505740374e-05,False
mpnet,6,2,P+D,5,100.0,1.0360151559887154e-05,True
mpnet,6,2,Q+R,1,0.01,3.8717621813100036e-05,False
mpnet,6,2,Q+R,2,0.1,1.9303405736702914e-05,False
mpnet,6,2,Q+R,3,1.0,1.5379322147282055e-05,False
mpnet,6,2,Q+R,4,10.0,1.2045354761892744e-05,False
mpnet,6,2,Q+R,5,100.0,8.799653729409407e-06,True
mpnet,6,2,Q+D,1,0.01,9.208040454644902e-06,False
mpnet,6,2,Q+D,2,0.1,9.307134491343644e-06,False
mpnet,6,2,Q+D,3,1.0,9.628630761523374e-06,False
mpnet,6,2,Q+D,4,10.0,9.463749717540927e-06,False
mpnet,6,2,Q+D,5,100.0,9.171760397846454e-06,True
mpnet,6,2,R+D,1,0.01,2.5916919553977167e-05,False
mpnet,6,2,R+D,2,0.1,2.2466948677446646e-05,False
mpnet,6,2,R+D,3,1.0,1.668761629093374e-05,False
mpnet,6,2,R+D,4,10.0,9.58633557155212e-06,False
mpnet,6,2,R+D,5,100.0,7.431136269925686e-06,True
mpnet,6,2,P+Q+R,1,0.01,4.509737462072868e-05,False
mpnet,6,2,P+Q+R,2,0.1,2.062256703032172e-05,False
mpnet,6,2,P+Q+R,3,1.0,1.4900555165104519e-05,False
mpnet,6,2,P+Q+R,4,10.0,1.0209668927478455e-05,False
mpnet,6,2,P+Q+R,5,100.0,7.333293690172139e-06,True
mpnet,6,2,P+Q+D,1,0.01,1.0767964269902382e-05,False
mpnet,6,2,P+Q+D,2,0.1,1.0715527394492234e-05,False
mpnet,6,2,P+Q+D,3,1.0,1.039908569582564e-05,False
mpnet,6,2,P+Q+D,4,10.0,9.774753867912363e-06,False
mpnet,6,2,P+Q+D,5,100.0,9.04009222553673e-06,True
mpnet,6,2,P+R+D,1,0.01,4.6497175592200636e-05,False
mpnet,6,2,P+R+D,2,0.1,4.361715038538616e-05,False
mpnet,6,2,P+R+D,3,1.0,2.6834769632685203e-05,False
mpnet,6,2,P+R+D,4,10.0,1.2192064953486016e-05,False
mpnet,6,2,P+R+D,5,100.0,8.380139598972589e-06,True
mpnet,6,2,Q+R+D,1,0.01,6.933016885895464e-05,False
mpnet,6,2,Q+R+D,2,0.1,5.0079611185377285e-05,False
mpnet,6,2,Q+R+D,3,1.0,2.6371103741354197e-05,False
mpnet,6,2,Q+R+D,4,10.0,1.1869379070036427e-05,False
mpnet,6,2,Q+R+D,5,100.0,7.647402282764593e-06,True
mpnet,6,2,P+Q+R+D,1,0.01,0.00012698125317098764,False
mpnet,6,2,P+Q+R+D,2,0.1,5.4932011748486856e-05,False
mpnet,6,2,P+Q+R+D,3,1.0,2.7592813708728103e-05,False
mpnet,6,2,P+Q+R+D,4,10.0,1.1726381495844502e-05,False
mpnet,6,2,P+Q+R+D,5,100.0,7.648127084871547e-06,True
mpnet,6,3,P,1,0.01,9.056887357758102e-06,False
mpnet,6,3,P,2,0.1,9.056755235308466e-06,False
mpnet,6,3,P,3,1.0,9.055571582101766e-06,False
mpnet,6,3,P,4,10.0,9.054639962686407e-06,True
mpnet,6,3,P,5,100.0,9.252174298347962e-06,False
mpnet,6,3,Q,1,0.01,6.789695478047658e-06,False
mpnet,6,3,Q,2,0.1,6.77368574398924e-06,False
mpnet,6,3,Q,3,1.0,6.694358964207524e-06,True
mpnet,6,3,Q,4,10.0,7.005653194930935e-06,False
mpnet,6,3,Q,5,100.0,8.033167308796203e-06,False
mpnet,6,3,R,1,0.01,1.22008783974987e-05,False
mpnet,6,3,R,2,0.1,1.1387593836391085e-05,False
mpnet,6,3,R,3,1.0,9.908740010197035e-06,False
mpnet,6,3,R,4,10.0,7.809045381563436e-06,False
mpnet,6,3,R,5,100.0,6.334939768758196e-06,True
mpnet,6,3,D,1,0.01,1.0483657078572386e-05,False
mpnet,6,3,D,2,0.1,1.0478625106026866e-05,False
mpnet,6,3,D,3,1.0,1.0429619923043222e-05,False
mpnet,6,3,D,4,10.0,1.0044764125368187e-05,False
mpnet,6,3,D,5,100.0,9.161200971842704e-06,True
mpnet,6,3,P+Q,1,0.01,5.666177259951258e-06,False
mpnet,6,3,P+Q,2,0.1,5.665144092053654e-06,True
mpnet,6,3,P+Q,3,1.0,5.720989718945678e-06,False
mpnet,6,3,P+Q,4,10.0,6.445178257481332e-06,False
mpnet,6,3,P+Q,5,100.0,7.582145828980554e-06,False
mpnet,6,3,P+R,1,0.01,1.0610512662554317e-05,False
mpnet,6,3,P+R,2,0.1,1.0210194602664541e-05,False
mpnet,6,3,P+R,3,1.0,9.152899428996788e-06,False
mpnet,6,3,P+R,4,10.0,7.656722290293796e-06,False
mpnet,6,3,P+R,5,100.0,6.343453367189352e-06,True
mpnet,6,3,P+D,1,0.01,1.1090875235277854e-05,False
mpnet,6,3,P+D,2,0.1,1.1082675337254602e-05,False
mpnet,6,3,P+D,3,1.0,1.1003674378238937e-05,False
mpnet,6,3,P+D,4,10.0,1.0429811939068073e-05,False
mpnet,6,3,P+D,5,100.0,9.27443894874348e-06,True
mpnet,6,3,Q+R,1,0.01,2.4874524855535585e-05,False
mpnet,6,3,Q+R,2,0.1,1.7612292976415308e-05,False
mpnet,6,3,Q+R,3,1.0,1.1506285812646346e-05,False
mpnet,6,3,Q+R,4,10.0,8.460405371772259e-06,False
mpnet,6,3,Q+R,5,100.0,6.3935332288236876e-06,True
mpnet,6,3,Q+D,1,0.01,1.2355182957733144e-05,False
mpnet,6,3,Q+D,2,0.1,1.096243999902905e-05,False
mpnet,6,3,Q+D,3,1.0,8.643855018748806e-06,False
mpnet,6,3,Q+D,4,10.0,9.283441740504284e-06,False
mpnet,6,3,Q+D,5,100.0,8.148458256997675e-06,True
mpnet,6,3,R+D,1,0.01,5.7176309366864276e-05,False
mpnet,6,3,R+D,2,0.1,4.798615163624592e-05,False
mpnet,6,3,R+D,3,1.0,2.226942117792083e-05,False
mpnet,6,3,R+D,4,10.0,1.043986290692397e-05,False
mpnet,6,3,R+D,5,100.0,6.5142050834097905e-06,True
mpnet,6,3,P+Q+R,1,0.01,2.5428638699591226e-05,False
mpnet,6,3,P+Q+R,2,0.1,1.575921879225911e-05,False
mpnet,6,3,P+Q+R,3,1.0,1.3139770902255115e-05,False
mpnet,6,3,P+Q+R,4,10.0,9.463356199686851e-06,False
mpnet,6,3,P+Q+R,5,100.0,6.104415158583837e-06,True
mpnet,6,3,P+Q+D,1,0.01,7.762484335958004e-06,True
mpnet,6,3,P+Q+D,2,0.1,8.001258872610795e-06,False
mpnet,6,3,P+Q+D,3,1.0,9.04555703010966e-06,False
mpnet,6,3,P+Q+D,4,10.0,9.480483555324826e-06,False
mpnet,6,3,P+Q+D,5,100.0,8.266079069226168e-06,False
mpnet,6,3,P+R+D,1,0.01,3.510055469364352e-05,False
mpnet,6,3,P+R+D,2,0.1,2.691629736184893e-05,False
mpnet,6,3,P+R+D,3,1.0,1.5399241250679528e-05,False
mpnet,6,3,P+R+D,4,10.0,7.67537170720746e-06,False
mpnet,6,3,P+R+D,5,100.0,5.545220337890527e-06,True
mpnet,6,3,Q+R+D,1,0.01,6.013746145513931e-05,False
mpnet,6,3,Q+R+D,2,0.1,4.887463816696034e-05,False
mpnet,6,3,Q+R+D,3,1.0,3.0386492227284418e-05,False
mpnet,6,3,Q+R+D,4,10.0,1.188027172921804e-05,False
mpnet,6,3,Q+R+D,5,100.0,7.019515871377163e-06,True
mpnet,6,3,P+Q+R+D,1,0.01,0.00013285553880249413,False
mpnet,6,3,P+Q+R+D,2,0.1,6.255989867031295e-05,False
mpnet,6,3,P+Q+R+D,3,1.0,2.2095151856007594e-05,False
mpnet,6,3,P+Q+R+D,4,10.0,1.0802012530258099e-05,False
mpnet,6,3,P+Q+R+D,5,100.0,6.807081661484021e-06,True
mpnet,6,4,P,1,0.01,1.174923380202176e-05,True
mpnet,6,4,P,2,0.1,1.1749249571488705e-05,False
mpnet,6,4,P,3,1.0,1.1749654210372802e-05,False
mpnet,6,4,P,4,10.0,1.1772936987054563e-05,False
mpnet,6,4,P,5,100.0,1.2291066479923288e-05,False
mpnet,6,4,Q,1,0.01,1.1260785413799769e-05,False
mpnet,6,4,Q,2,0.1,9.563921482202613e-06,False
mpnet,6,4,Q,3,1.0,8.143631288281718e-06,True
mpnet,6,4,Q,4,10.0,1.0704222820345262e-05,False
mpnet,6,4,Q,5,100.0,1.118337958188563e-05,False
mpnet,6,4,R,1,0.01,1.4584048961041401e-05,False
mpnet,6,4,R,2,0.1,1.373098917622677e-05,False
mpnet,6,4,R,3,1.0,1.2057121855152211e-05,False
mpnet,6,4,R,4,10.0,1.0326151299670921e-05,False
mpnet,6,4,R,5,100.0,7.939842550962592e-06,True
mpnet,6,4,D,1,0.01,1.241000978875324e-05,False
mpnet,6,4,D,2,0.1,1.240341603743072e-05,False
mpnet,6,4,D,3,1.0,1.2340970807603352e-05,False
mpnet,6,4,D,4,10.0,1.1951285256610394e-05,False
mpnet,6,4,D,5,100.0,1.189196036248001e-05,True
mpnet,6,4,P+Q,1,0.01,8.160885853585935e-06,False
mpnet,6,4,P+Q,2,0.1,8.145437834528248e-06,False
mpnet,6,4,P+Q,3,1.0,8.115111170337185e-06,True
mpnet,6,4,P+Q,4,10.0,8.866177782548367e-06,False
mpnet,6,4,P+Q,5,100.0,1.0553491902973514e-05,False
mpnet,6,4,P+R,1,0.01,1.540171153086999e-05,False
mpnet,6,4,P+R,2,0.1,1.4792932091895837e-05,False
mpnet,6,4,P+R,3,1.0,1.3247453818072042e-05,False
mpnet,6,4,P+R,4,10.0,1.1616777871535292e-05,False
mpnet,6,4,P+R,5,100.0,8.772806089854481e-06,True
mpnet,6,4,P+D,1,0.01,1.2971764498594172e-05,False
mpnet,6,4,P+D,2,0.1,1.2965122782352708e-05,False
mpnet,6,4,P+D,3,1.0,1.2901709895014225e-05,False
mpnet,6,4,P+D,4,10.0,1.2471207138959186e-05,False
mpnet,6,4,P+D,5,100.0,1.1921884568406575e-05,True
mpnet,6,4,Q+R,1,0.01,5.271873741938746e-05,False
