blind_id,line_number,participant_text_line
V028,117,you know once the sun comes out i'm kinda more energetic it just gives you that more energy so
V028,118,no mm mm
V028,119,no
V028,120,i am i'm happy most of the time i'm a pretty happy person
V028,121,and i like to be around other people i mean of course i like my private time but i do like being around people quite a bit so
V028,122,hmm
V028,123,<laughter>
V028,124,can't think of anything right now i mean i usually enjoy everything i do there's nothing that stands out more than anything else so
V028,125,no i never regret anything
V028,126,uh huh
V028,127,what advice would i have given well i guess yeah i could probably change things around i think it
V028,128,everybody could um i probably would've had a different college major um
V028,129,you know seems like <laughter>
V028,130,uh what else um i probably wouldn't have dated certain men <laughter>um
V028,131,wasted time with certain people um
V028,132,i don't know those are the things that come to mind
V028,133,maybe started saving money earlier you know those types of things
V028,134,but
V028,135,mm
V028,136,outgoing lots of fun to be with um uh just a good friend to have people like having me for a friend i'm loyal trusting and uh
V028,137,i listen i'm a good listener i'm very patient <laughter> as well so
V028,138,mhm
V028,139,well <laughter> number one would be to lose weight but
V028,140,i think that's a worldwide problem i mean there's a lot of food around and temptations and
V028,141,um especially here in america a lot of us are couch potatoes we sit in front of our computers we
V028,142,you know it's just easy to relax <rel> it's so easy to relax you know it's hard to get up and move around you have to talk yourself into it so
V028,143,that's the weight you know has gives you more energy too if you lose weight so that's a big thing as well but that's probably the thing just the weight thing yeah
V028,144,mhm
V028,145,i think you might've asked me that question before <laughter>
V028,146,but uh if you want i'll repeat it so
V028,147,um i'm very uh like i said i'm very loyal uh when i tell people i'm gonna do something i do it very reliable
V028,148,uh
V028,149,i i'm warm i'm very friendly i'm um great listener
V028,150,and i you know i've heard so many people tell me they just like being with me so like i said i'm very i'm pretty upbeat you know i'm
V028,151,don't <d> i don't let things get me down too much so
V028,152,hmm
V028,153,that's a hard question <laughter> the
V028,154,can't think i mean i'm
V028,155,can't think of to answer that one <laughter> so <laughter>
V028,156,for fun well i love movies i could see every movie that they make um
V028,157,i love going out with my friends
V028,158,shopping swapmeets um my gosh and traveling is great road trips
V028,159,um
V028,160,that's kind of
V028,161,you know
V028,162,part of it yeah that i mentioned so
V028,163,traveling getting to see different places the history aspect of it
V028,164,um the foods enjoying foods in diffferent countries
V028,165,uh the architecture
V028,166,it's just kinda neat to get away and see a completely different place
V028,167,mhm
V028,168,okay well <laughter> i've um been
V028,169,to a lot of places in europe i love paris uh it's such a walking city you can
V028,170,whoever designed that city i'll tell ya i mean it's you can get from one point to another the subways are great um
V028,171,each area has its own distinctive kind of there's the latin quarter where the students are
V028,172,there's another area where let's say the fashion designers are um
V028,173,kinda like our rodeo drive here in beverly hills there's an area that is more african <af> african and they have swapmeets on the weekends that are wonderful for international
V028,174,and then like i said once you get out of paris there's just so much history you can go see versailles then there's other palaces you can go to the south of france you know it's
V028,175,but that's probably my favorite country i've been to italy as well so
V028,176,uh
V028,177,yeah well after college people usually i mean people that go to college or either before or after college
V028,178,that's a great time to go to europe because you're young and you're not tied down you don't have a family and
V028,179,um you kinda have a more adventuresome spirit  you got more energy so carrying you know backpack or suitcases is not <laughter> not a big deal um
V028,180,so yeah that's
V028,181,mhm
V028,182,yeah
V028,183,<laughter>
V028,184,mhm
V028,185,thank you
V028,186,goodbye
V029,1,<sync>
V029,2,yes
V029,3,i'm good
V029,4,i'm originally from los angeles california
V029,5,um i like the weather i like uh numerous things
V029,6,uh the women
V029,7,stuff like that
V029,8,traffic traffic is ridiculous it like it's out of control like
V029,9,the way people drive here
V029,10,uh business economics
V029,11,uh i just wanted to be a business owner like i wanted to work for myself
V029,12,so that's the reason why i did that
V029,13,yes i am currently
V029,14,<tisk> uh to be a c_e_o of a of a company
V029,15,uh it shouldn't be that hard but it's gonna be challenging <challen> it's it's challenging
V029,16,don't get me wrong
V029,17,i mean sometimes it varies i can be shy at times but then i'm i'm mostly outgoing
V029,18,sure i mean when it comes to certain things like let's say
V029,19,i go to a a club or a party and i see a girl i wanna talk to i'll go talk to her
V029,20,but when it comes to being around a lot of people like sometimes i do get a little shy and and uh reserved
V029,21,uh i work out
V029,22,hang out with my friends
V029,23,that's what i do
V029,24,i'm pretty good at it i don't really let things get to me
V029,25,actually it's been a while i haven't argued with anybody i mean
V029,26,i had like a minor little
V029,27,little argument about something but uh that was a few weeks ago and
V029,28,it wasn't something that was serious it's just uh
V029,29,some things i had to clarify with uh someone
V029,30,uh it was it was about a girl and and i asked her some questions about some stuff uh basically
V029,31,why she was trying to uh
V029,32,get back with her ex like that doesn't make any sense to me
V029,33,um
V029,34,<lip smacking> i would say my relationship with my brother i wish we wouldn't have uh
V029,35,fought a lot we i wish we could've worked that out
V029,36,without fighting each other
V029,37,my relationship with my family is pretty cool like my mom i get along with my mom <sniff>
